Restro Link,Image Link,Offer,Name,Food Type,Address
https://www.swiggy.com/restaurants/veer-ji-malai-chaap-wale-dukan-street-new-palasia-indore-663312,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/0c67c207651045673c378667b75d6791",,Veer Ji Malai Chaap Wale,"Indian, Tandoor, Thalis, Biryani",New Palasia
https://www.swiggy.com/restaurants/delights-by-inox-c21-mall-54-scheme-indore-327567,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b857fcf611707fedd3773eb02688f925",60% OFF UPTO ₹120,Delights by INOX,Snacks,54 Scheme
https://www.swiggy.com/restaurants/wow-chicken-by-wow-momo-treasure-island-mall-mg-road-indore-625685,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/7156bae741298c3973a66e7c36bc23d9",,Wow! Chicken By Wow! Momo,"American, Snacks, Beverages, Continental",Mg Road
https://www.swiggy.com/restaurants/la-milano-pizzeria-geeta-bhavan-indore-605775,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/td8mbtjlauqe1di2txtj",₹125 OFF ABOVE ₹199,La Milano Pizzeria,Pizzas,Geeta Bhavan
https://www.swiggy.com/restaurants/biggies-burger-78th-scheme-vijaynagar-indore-428771,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b7xlot6pbojezunzgijt",40% OFF UPTO ₹80,Biggies Burger,"American, Fast Food, Beverages",Vijaynagar
https://www.swiggy.com/restaurants/99-pancakes-anand-bazar-road-khajrana-indore-117698,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c2f533ee4960991a29227a27f516c59b",,99 Pancakes,"Desserts, Beverages, Bakery",Khajrana
https://www.swiggy.com/restaurants/punjabi-dhaba-rau-a-b-road-indore-285951,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/edwinvwaphy1qwbp4bah",60% OFF UPTO ₹120,Punjabi Dhaba,"North Indian, Biryani, Indian, Thalis, Fast Food, Punjabi",A B Road
https://www.swiggy.com/restaurants/tirupati-restaurant-ring-road-sudama-nagar-indore-112244,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/xnpadwfqzjt3uc6utsdi",10% OFF ABOVE ₹149,Tirupati Restaurant,South Indian,Sudama Nagar
https://www.swiggy.com/restaurants/chick-n-serve-bijalpur-a-b-road-rau-and-rajendra-nagar-indore-621001,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/uk0ddxbf2sw2qsr2i8hi",₹100 OFF ABOVE ₹499,Chick N Serve,"North Indian, Salads, Arabian, Chinese, Kebabs, Snacks",Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/foi-manik-bagh-palsikar-colony-manikbagh-indore-70979,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ulbyblkb3gw2xtopeygy",₹125 OFF ABOVE ₹199,FOI- Manik bagh,"Chinese, Beverages, Italian, Desserts",Manikbagh
https://www.swiggy.com/restaurants/mba-chai-wala-78th-scheme-aranya-nagar-indore-595205,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gi83irjfesjqroj5i2vs",,MBA Chai Wala,"Beverages, Fast Food, Snacks, Pizzas",Aranya Nagar
https://www.swiggy.com/restaurants/the-pizza-box-sukhdev-nagar-kalani-nagar-indore-743804,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/598b04a59ba5fb612a820f53448565bc",,The Pizza Box,Pizzas,Kalani Nagar
https://www.swiggy.com/restaurants/pizza-point-sukhadev-nagar-sarafa-indore-551378,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bnqfapwvh71xk7ctbrtp",,Pizza Point,"Pizzas, Fast Food",Sarafa
https://www.swiggy.com/restaurants/agrawal-sweets-dravid-nagar-sudama-nagar-indore-292524,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ph5fgabgg3iqxlut4x34",,Agrawal Sweets,"Sweets, Bakery, Snacks",Sudama Nagar
https://www.swiggy.com/restaurants/cakes-n-craft-bank-colony-sudama-nagar-indore-598442,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/kmxezrmsffyas122fl4h",,Cakes N Craft,"Bakery, Desserts",Sudama Nagar
https://www.swiggy.com/restaurants/cafe-kono-narendra-tiwari-marg-sudama-nagar-indore-521440,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qm4ch0vkvgwfzdqfe9hx",15% OFF UPTO ₹45,Cafe Kono,"Italian, Snacks, American, Beverages",Sudama Nagar
https://www.swiggy.com/restaurants/chinese-panda-footi-kothi-square-sudama-nagar-indore-606388,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qwszvnqge7zywrqcyp2n",,Chinese Panda,"Chinese, Tandoor",Sudama Nagar
https://www.swiggy.com/restaurants/goswami-momos-bhawar-kuan-veer-savarkar-market-indore-152732,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/hfg6dydly4cfn2fbrppp",40% OFF UPTO ₹80,Goswami Momos,Chinese,Veer Savarkar Market
https://www.swiggy.com/restaurants/madni-non-veg-restaurant-14-sector-chandan-nagar-indore-111725,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ysaigbqgjsrslqnbm9xu",₹125 OFF ABOVE ₹199,Madni Non Veg Restaurant,"North Indian, Mughlai, Lucknowi",Chandan Nagar
https://www.swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-sarafa-raj-mohalla-indore-223393,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/upajaowdlvgbeoepabt1",,Kwality Walls Frozen Dessert and Ice Cream Shop,"Desserts, Ice Cream",Raj Mohalla
https://www.swiggy.com/restaurants/the-betel-leaf-co-saket-nagar-old-palasia-indore-591287,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lvbsfffelxxufw3zoowk",15% OFF ABOVE ₹700,The Betel Leaf Co.,"Paan, Desserts, Indian",Old Palasia
https://www.swiggy.com/restaurants/moti-mahal-delux-south-tukoganj-indore-523163,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d825894a3824af9a4f1ce332b1c3622a",,Moti Mahal Delux,"North Indian, Chinese, Beverages",South Tukoganj
https://www.swiggy.com/restaurants/dilli-darbar-mg-road-new-palasia-indore-84060,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rhtrbg3kmfectvc0kc63",10% OFF ABOVE ₹700,Dilli Darbar,"Mughlai, Biryani, North Indian, Lucknowi, Indian, Thalis, Tandoor",New Palasia
https://www.swiggy.com/restaurants/urban-tadka-khandwa-road-bhawar-kuan-indore-713590,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/7f877c3275702c6261929f00a91c3438",,Urban Tadka,"North Indian, Indian",Bhawar Kuan
https://www.swiggy.com/restaurants/cake-house-nanda-nagar-sarafa-indore-701766,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/24092d9db646efb22e9937b0c62dafac",₹100 OFF ABOVE ₹999,Cake House,Bakery,Sarafa
https://www.swiggy.com/restaurants/the-cake-wala-manik-bagh-road-room-ram-nagar-indore-620495,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tvnin4mkb8h0sft2u6vr",₹125 OFF ABOVE ₹249,The Cake Wala,Bakery,Room Ram Nagar
https://www.swiggy.com/restaurants/the-curry-rau-and-rajendra-nagar-nalanda-parisar-indore-289780,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wwcv49jecqdjwrbwng45",,The Curry,Indian,Nalanda Parisar
https://www.swiggy.com/restaurants/shreemaya-celebration-rajendra-nagar-rajendra-nagar-indore-73778,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bd3jwagzhyilaahcteen",,Shreemaya Celebration Rajendra Nagar,"Indian, Chinese, Continental, South Indian, North Indian",Rajendra Nagar
https://www.swiggy.com/restaurants/cake-boss-manik-bagh-road-indore-393072,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jpajzurhq8cyxxnm1h4f",60% OFF UPTO ₹120,Cake Boss,Bakery,Manik Bagh Road
https://www.swiggy.com/restaurants/ramesh-south-indian-khatiwala-tank-khatiwala-tank-sindhi-colony-indore-77057,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/pelhyfthh2gtk5sxjzrc",20% OFF,Ramesh South Indian-khatiwala Tank,South Indian,Sindhi Colony
https://www.swiggy.com/restaurants/gujrat-chicken-center-manik-bagh-road-gulzar-colony-indore-113886,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lznc06adeqr1j7oedt4h",50% OFF UPTO ₹100,Gujrat Chicken Center,Indian,Gulzar Colony
https://www.swiggy.com/restaurants/chicken-bites-palsikar-colony-bhawar-kuan-indore-552289,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rusxyh8ljwfis9ciipxo",40% OFF UPTO ₹80,Chicken Bites,Arabian,Bhawar Kuan
https://www.swiggy.com/restaurants/top-n-town-dravid-nagar-kalani-nagar-indore-742745,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ce9437130321d9f6417f832e197d918e",,Top N Town,Ice Cream,Kalani Nagar
https://www.swiggy.com/restaurants/baskin-robbins-happyness-shakes-usha-nagar-sudama-nagar-indore-565253,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d36754ff8880c5e096905d74d5f047ff",30% OFF UPTO ₹75,Baskin Robbins Happyness Shakes,"Beverages, Desserts",Sudama Nagar
https://www.swiggy.com/restaurants/saffron-sapna-sangeeta-road-indore-493164,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dprjy5lmjxlotcrsjpbj",FREE ITEM,Saffron,"North Indian, Fast Food, Beverages, Chinese, Thai",Sapna Sangeeta Road
https://www.swiggy.com/restaurants/punjabi-zayka-manik-bagh-rd-bhawar-kuan-indore-746509,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b139cc0e94645b50b1bca2bd8dced0cd",,Punjabi Zayka,North Indian,Bhawar Kuan
https://www.swiggy.com/restaurants/jmb-moti-tabela-manik-bagh-road-bhawar-kuan-indore-148394,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ecoe4oa6nwui3itowrok",₹125 OFF ABOVE ₹249,JMB Moti Tabela,Sweets,Bhawar Kuan
https://www.swiggy.com/restaurants/oye-pappe-rajiv-gandhi-square-bhawar-kuan-indore-114807,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/6c7216aa07c1516d1b23cd1f2f68a8c6",,Oye Pappe,"North Indian, Fast Food",Bhawar Kuan
https://www.swiggy.com/restaurants/veer-ji-da-dhaba-khatiwala-tank-vikas-rekha-complex-indore-524397,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/aikdrrqoovpir79tlme0",,Veer Ji Da Dhaba,"North Indian, Indian, Chinese, Beverages",KHATIWALA TANK VIKAS REKHA COMPLEX
https://www.swiggy.com/restaurants/mr-anna-by-maa-ki-rasoi-gopur-colony-sudama-nagar-indore-604322,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/9e58e6eee8806a706dde5dd1f1d17ac6",50% OFF,Mr Anna by Maa ki Rasoi,"South Indian, Fast Food, North Indian, Biryani, Chinese, Snacks",Sudama Nagar
https://www.swiggy.com/restaurants/idli-hut-vatsalya-chambers-sapna-sangeeta-road-indore-68410,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nnbeegfsgshvy9ncyovx",₹125 OFF ABOVE ₹199,Idli Hut,"South Indian, Indian, Beverages, Chinese",Sapna Sangeeta Road
https://www.swiggy.com/restaurants/new-agrawal-sweets-professor-colony-sapna-sangeeta-indore-104277,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sg6jnlrlkng8ria1qq2v",10% OFF UPTO ₹40,New Agrawal Sweets,"Sweets, Snacks, Chaat, Combo, Street Food",Sapna Sangeeta
https://www.swiggy.com/restaurants/gyaniji-ka-khalsa-dhaba-bhawar-kuan-vishnu-puri-colony-indore-67223,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gocjikoahna1rjfdaqp0",₹125 OFF ABOVE ₹199,Gyaniji Ka Khalsa Dhaba,"North Indian, Chinese",Vishnu Puri Colony
https://www.swiggy.com/restaurants/cafe-udipi-manoramaganj-old-palasia-indore-64555,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tokrn4mddawinwyg2igu",,Cafe Udipi,South Indian,Old Palasia
https://www.swiggy.com/restaurants/upvaas-sarvodya-nagar-snehnagar-indore-104220,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/svaiehswsnzuheii2my8",₹125 OFF ABOVE ₹199,Upvaas,"North Indian, Home Food",Snehnagar
https://www.swiggy.com/restaurants/oye24-bhawarkuwa-mechanic-nagar-bhawar-kuan-indore-67363,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/s8ohaqe47rkyc3driywz",₹125 OFF ABOVE ₹199,Oye24 Bhawarkuwa,"North Indian, Pizzas, South Indian, Desserts, Chinese, Thalis, Indian",Bhawar Kuan
https://www.swiggy.com/restaurants/rasgulla-house-gita-bhawan-road-manorama-ganj-indore-374454,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/anlizxqxtboiplu4k9ua",10% OFF ABOVE ₹1000,Rasgulla House,"Sweets, Desserts, Beverages",Manorama Ganj
https://www.swiggy.com/restaurants/punjabi-laziz-professor-colony-bhawar-kuan-indore-725720,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b027cba7ab02805d125af855b761a556",50% OFF UPTO ₹100,Punjabi Laziz,"Indian, Thalis, Chinese, Snacks",Bhawar Kuan
https://www.swiggy.com/restaurants/cafe-kono-sapna-sangeeta-sapna-sangeeta-bhawar-kuan-indore-66955,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mbrzhvaadtysgl1uyfod",₹100 OFF ABOVE ₹249,Cafe Kono- Sapna Sangeeta,"Indian, Chinese",Bhawar Kuan
https://www.swiggy.com/restaurants/shree-leela-restaurant-sapna-sangeeta-road-indore-67384,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/cqcu7uwwgupqsnlkbrvs",₹125 OFF ABOVE ₹199,Shree leela Restaurant,"North Indian, Thalis, Punjabi",Sapna Sangeeta Road
https://www.swiggy.com/restaurants/fantasy-bakery-and-cafe-old-palasia-indore-63126,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qtdhghhojtcbxumgyydq",,Fantasy Bakery and Cafe,"Desserts, Snacks, Beverages",Old Palasia
https://www.swiggy.com/restaurants/shree-mahalaxmi-moong-ke-bhajiye-lig-square-hig-colony-indore-95573,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tkftgiabsidvpwtyvgcm",,Shree mahalaxmi moong ke bhajiye,Snacks,Hig Colony
https://www.swiggy.com/restaurants/cakes-n-crafts-saket-old-palasia-indore-64825,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fq3ghmnm2isuaeig1uyh",,Cakes N Crafts,"Bakery, Desserts",Old Palasia
https://www.swiggy.com/restaurants/changs-legacy-scheme-no-54-vijay-nagar-indore-93532,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/h7zlnkprexlmlywotmic",50% OFF UPTO ₹100,Chang's Legacy,"Chinese, North Indian, Snacks",Vijay Nagar
https://www.swiggy.com/restaurants/mitti-organic-fresh-desi-cs-naidu-arcade-old-palasia-indore-64103,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sncym73sdcgmtinvbvw6",,Mitti - Organic. Fresh. Desi.,"Thalis, North Indian, South Indian, Salads, Punjabi, Snacks, Healthy Food",Old Palasia
https://www.swiggy.com/restaurants/diet-dial-jagjeevanram-nagar-hig-lig-indore-358308,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/uv78zyb93fcanksncvsq",₹125 OFF ABOVE ₹249,Diet Dial,"Healthy Food, North Indian, South Indian, Pizzas",Hig-Lig
https://www.swiggy.com/restaurants/99-rotiwala-l-i-g-adarsh-mechenic-nagar-bhamori-indore-72574,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qawk8v7texq2hijbfczh",10% OFF UPTO ₹40,99 Rotiwala-L.I.G,"North Indian, South Indian, Punjabi, Chinese",Bhamori
https://www.swiggy.com/restaurants/nafees-cakes-and-grill-professor-colony-bhawar-kuan-main-indore-382952,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ciwehzqeort4spzitrhs",₹125 OFF ABOVE ₹249,Nafees Cakes And Grill,"Continental, Desserts, Pizzas, Beverages",Bhawar Kuan Main
https://www.swiggy.com/restaurants/uk-restaurants-and-kitchens-mangal-city-mall-vijay-nagar-indore-403902,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/09bdd2293e17bc806c52f774fb938487",₹125 OFF ABOVE ₹249,UK Restaurants & Kitchens,"North Indian, Thalis, Chinese, Desserts, Indian, Fast Food, Punjabi",Vijay Nagar
https://www.swiggy.com/restaurants/bunk-cafe-78-scheme-vijay-nagar-indore-65159,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/yze2e82dukdm3ljsqd9l",₹125 OFF ABOVE ₹199,Bunk Cafe,"Pizzas, Chinese, Italian, Fast Food, Snacks, North Indian",Vijay Nagar
https://www.swiggy.com/restaurants/cakes-365-anmol-tower-old-palasia-indore-64207,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mjcpprtdia1vmza2j55x",,Cakes 365,Desserts,Old Palasia
https://www.swiggy.com/restaurants/ravi-alpahar-khajrana-main-road-paliwal-nagar-indore-66410,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ml1lveimkkesu4scbizm",,Ravi Alpahar,Snacks,Paliwal Nagar
https://www.swiggy.com/restaurants/gyani-ji-ka-khalsa-dhaba-mg-road-d-block-mg-road-indore-579833,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rosxmexmckh6krz14bbe",₹125 OFF ABOVE ₹199,Gyani Ji Ka Khalsa Dhaba - MG ROAD,"North Indian, Chinese, Indian",Mg Road
https://www.swiggy.com/restaurants/south-indian-coffee-house-bsnl-colony-lalaram-nagar-indore-147163,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ruqzhrjp2a1my6unxut0",,South indian coffee house,South Indian,Lalaram Nagar
https://www.swiggy.com/restaurants/mr-singhs-54-scheme-vijay-nagar-indore-75451,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/hwfpqczgnn3muydbucwc",15% OFF ABOVE ₹700,Mr. Singh's,"North Indian, Mughlai, Chinese",Vijay Nagar
https://www.swiggy.com/restaurants/shree-chotiwala-restaurant-nath-mandir-south-tukoganj-indore-161891,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/3973690f7073c30def2c9b5138d2927f",₹125 OFF ABOVE ₹199,Shree Chotiwala Restaurant,"North Indian, Thalis, Chinese, Punjabi",South Tukoganj
https://www.swiggy.com/restaurants/jain-mithai-bhandar-jmb-anand-bazaar-old-palasia-indore-64708,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/h4khlm6nndlaylfi4meb",₹100 OFF ABOVE ₹399,Jain Mithai Bhandar (JMB),"North Indian, Chinese, Fast Food, South Indian, Beverages",Old Palasia
https://www.swiggy.com/restaurants/kolkata-roll-chinese-chaska-56-dukan-56-dukan-new-palasia-indore-496570,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/szn9dtc261ausl96eqyu",,Kolkata Roll Chinese Chaska 56 Dukan,"Chinese, Fast Food, Snacks",New Palasia
https://www.swiggy.com/restaurants/biryani-and-curry-143-scheme-54-pu4-vijay-nagar-indore-63420,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/667b0613ce9d0ddac490e04bc69e2906",₹125 OFF ABOVE ₹199,Biryani & Curry 143,"Biryani, North Indian",Vijay Nagar
https://www.swiggy.com/restaurants/shawarma-grill-and-momo-station-56-dukan-new-palasia-indore-525035,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/hv1m1skevpwk7kqp6pel",,Shawarma Grill & Momo Station,"Arabian, Snacks, Fast Food",New Palasia
https://www.swiggy.com/restaurants/real-paprika-footi-kothi-rd-sudama-nagar-indore-618984,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gom47mkoftjaroqh2aah",,Real Paprika,Indian,Sudama Nagar
https://www.swiggy.com/restaurants/devs-bakery-bhawar-kuan-bhanwar-kuwa-indore-141420,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ngzxwfamifm3lxoaent3",20% OFF UPTO ₹50,Dev's Bakery,"Desserts, Snacks, Bakery",Bhanwar Kuwa
https://www.swiggy.com/restaurants/binge-on-burgers-sudama-nagar-indore-164983,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/374f47d2e9a97fcf050a01e1bd7eff50",10% OFF UPTO ₹100,Binge On Burgers,Snacks,Sudama Nagar
https://www.swiggy.com/restaurants/the-cake-town-manik-bagh-road-bhawar-kuan-indore-647363,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/67c62ba8e806d8bb120afe24181227e2",60% OFF UPTO ₹120,The Cake Town,"Pizzas, Pastas, Chinese",Bhawar Kuan
https://www.swiggy.com/restaurants/monu-gyaniji-ka-dhaba-indrapuri-colony-bhawar-kuan-indore-67367,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/hmdl3eff5fub9txyyagg",40% OFF,Monu Gyaniji Ka Dhaba,"North Indian, Indian, Beverages",Bhawar Kuan
https://www.swiggy.com/restaurants/cake-country-ram-nagar-manik-bagh-road-indore-621497,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/h6gbnq7qqlalme0pyugk",60% OFF UPTO ₹120,Cake Country,Street Food,Manik Bagh Road
https://www.swiggy.com/restaurants/punjabi-nation-mechanic-nagar-bhawar-kuan-indore-605402,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dtzeql1lso7mhexcek4s",,Punjabi Nation,"North Indian, Chinese, Fast Food",Bhawar Kuan
https://www.swiggy.com/restaurants/dormitos-pizza-ambedkar-nagar-new-palasia-indore-658427,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f743877621762bceed7fe0b9a7be3a54",₹100 OFF ABOVE ₹349,Dormito's Pizza,"Pizzas, Fast Food",New Palasia
https://www.swiggy.com/restaurants/ramesh-masala-dosa-56-dukan-56-dukan-old-palasia-indore-72420,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ljqza8sk6rxgnlkwiqup",₹125 OFF ABOVE ₹249,Ramesh Masala Dosa-56 Dukan,South Indian,Old Palasia
https://www.swiggy.com/restaurants/shree-leela-dal-bafle-bus-stand-sarwate-indore-88521,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lu0jbxaxmjubo8dqwphl",,Shree Leela Dal Bafle,Indian,Sarwate
https://www.swiggy.com/restaurants/hotel-rajhans-palasia-ab-road-new-palasia-indore-399655,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/vc195wpsfwlis8cxk0lx",,Hotel Rajhans-Palasia,"Thalis, Rajasthani",New Palasia
https://www.swiggy.com/restaurants/jmb-jain-mithai-bhandar-lig-ravi-shankar-shukla-nagar-hig-lig-indore-500106,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/eogrde92rpsnrk7bkpnt",20% OFF ABOVE ₹1000,JMB Jain Mithai Bhandar - LIG,"Sweets, Chinese, Fast Food, North Indian, Pizzas, Beverages",HIG LIG
